descricao,preco,modelo,marca,rating,url
"        Notebook Dell Business Flagship de 15,6 polegadas HD com tela de LED retroiluminada Intel i5-7200U processador 8GB DDR4 RAM 256GB SSD DVD-RW HDMI Webcam Bluetooth Windows 10 Pro-Black       ",,T8TJG,Dell,"4,0 de 5 estrelas",https://www.amazon.com.br//Dell-polegadas-retroiluminada-processador-Bluetooth/dp/B078JXMS8W/ref=sr_1_1366?qid=1639239183&s=computers&sr=1-1366
"        Notebook Dell Vostro 15 15,6"" HD Flagship PC, Intel Core i5-7200U 2,5GHz até 3,1GHz, 8GB DDR4, 512GB SSD, Waves MaxxAudio Pro, Wi-Fi, Bluetooth, HDMI, USB 3.0, Windows 10 Professional       ",,DellVostro15,Dell,"2,7 de 5 estrelas",https://www.amazon.com.br//Dell-Vostro-15-MaxxAudio-Professional/dp/B07PY39JJG/ref=sr_1_1367?qid=1639239183&s=computers&sr=1-1367
"        Microsoft Surface Book 2, 34,02 cm (13,5 polegadas), Prata, Intel Core i5, 8GB RAM, 256GB       ","R$17.900,11",HMW-00001,Microsoft,"4,2 de 5 estrelas",https://www.amazon.com.br//Microsoft-Surface-polegadas-Prata-Intel/dp/B076J184LM/ref=sr_1_1368?qid=1639239183&s=computers&sr=1-1368&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Dell Notebook Latitude 3000 3520 de 15,6 polegadas - HD - 1366 x 768 - Intel Core i3 (11ª geração) i3-1115G4 Dual-core (2 núcleos) 3 GHz - 4 GB RAM - 128 GB SSD - Preto       ","R$6.786,44",3520,Dell,,https://www.amazon.com.br//Dell-Notebook-Latitude-3520-polegadas/dp/B094GDYFNW/ref=sr_1_1369?qid=1639239237&s=computers&sr=1-1369&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Lenovo Chromebook 14e 81MH005NUS 14"" Touchscreen Rugged Chromebook - Full HD - 1920 x 1080 - AMD A-Series A4-9120C Dual-core (2 núcleos) 1,60 GHz - 4 GB RAM - 32 GB de memória flash - Cinza mineral - AMD       ","R$3.355,19",81MH005NUS,Lenovo,,https://www.amazon.com.br//Lenovo-Chromebook-81MH005NUS-Touchscreen-Rugged/dp/B0993TWQB4/ref=sr_1_1370?qid=1639239237&s=computers&sr=1-1370&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Cadernos para a escola, Cadernos pequenos e portáteis para recitar palavras Escrever notas       ","R$134,49",,Deryang,,https://www.amazon.com.br//Cadernos-pequenos-port%C3%A1teis-palavras-Escrever/dp/B09HPNXXFC/ref=sr_1_1371?qid=1639239237&s=computers&sr=1-1371&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"        Volante automotivo, design ergonômico prático Volante universal fácil instalação vermelho para peças automotivas       ","R$485,39",,LIKJ,,https://www.amazon.com.br//automotivo-ergon%C3%B4mico-universal-instala%C3%A7%C3%A3o-automotivas/dp/B09HMT44FP/ref=sr_1_1372?qid=1639239237&s=computers&sr=1-1372&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi Sword I7 8gb 256 Ssd Rtx 3050ti 4gb 15,6 Fhd       ","R$9.849,00",MSISWORDGAMING15A11UD-001US,MSI,,https://www.amazon.com.br//Notebook-Msi-Sword-3050ti-15/dp/B09GZSR7WT/ref=sr_1_1373?qid=1639239237&s=computers&sr=1-1373&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi Sword I7 24gb 128 Ssd Rtx 3050ti 4gb 15,6 Fhd       ","R$10.299,00",MSISWORDGAMING15A11UD-001US,MSI,,https://www.amazon.com.br//Notebook-Sword-24gb-3050ti-15/dp/B09H1FRQVP/ref=sr_1_1374?qid=1639239237&s=computers&sr=1-1374&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi Sword I7 24gb 2tb Ssd Rtx 3050ti 4gb 15,6 Fhd       ","R$12.599,00",MSISWORDGAMING15A11UD-001US,MSI,,https://www.amazon.com.br//Notebook-Sword-24gb-3050ti-15/dp/B09GZXPTXR/ref=sr_1_1375?qid=1639239237&s=computers&sr=1-1375&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi Sword I7 8gb 1tb Ssd Rtx 3050ti 4gb 15,6 Fhd       ","R$10.999,00",MSISWORDGAMING15A11UD-001US,MSI,,https://www.amazon.com.br//Notebook-Msi-Sword-3050ti-15/dp/B09GZ5QJMB/ref=sr_1_1376?qid=1639239237&s=computers&sr=1-1376&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 12gb 128 Ssd 15,6 Hd       ","R$3.549,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-Core-I3-10110u/dp/B09H3MGXG8/ref=sr_1_1377?qid=1639239237&s=computers&sr=1-1377&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 20gb 256 Ssd 15,6 Hd       ","R$4.149,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-Core-I3-10110u/dp/B09H3MFQ85/ref=sr_1_1378?qid=1639239237&s=computers&sr=1-1378&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 12gb 512ssd+2tb 15,6       ","R$4.549,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-I3-10110u-512ssd/dp/B09H7Q982Z/ref=sr_1_1379?qid=1639239237&s=computers&sr=1-1379&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 4gb 256ssd+1tb 15,6       ","R$3.899,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-I3-10110u-256ssd/dp/B09H7M8KGJ/ref=sr_1_1380?qid=1639239237&s=computers&sr=1-1380&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 12gb 256 Ssd 15,6 Hd       ","R$3.649,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-Core-I3-10110u/dp/B09H3MT6P8/ref=sr_1_1381?qid=1639239237&s=computers&sr=1-1381&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 8gb 128 Ssd 15,6 Hd       ","R$3.399,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-Core-I3-10110u/dp/B09H3KD4PD/ref=sr_1_1382?qid=1639239237&s=computers&sr=1-1382&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 8gb 256ssd+1tb 15,6       ","R$3.799,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-I3-10110u-256ssd/dp/B09H7LHL2J/ref=sr_1_1383?qid=1639239237&s=computers&sr=1-1383&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 12gb 2tb Ssd 15,6 Hd       ","R$5.699,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-Core-I3-10110u/dp/B09H3P2JJS/ref=sr_1_1384?qid=1639239237&s=computers&sr=1-1384&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 20gb 2tb Ssd 15,6 Hd       ","R$5.949,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-Core-I3-10110u/dp/B09H3N8Y6C/ref=sr_1_1385?qid=1639239237&s=computers&sr=1-1385&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 20gb 256ssd+2tb 15,6       ","R$4.699,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-I3-10110u-256ssd/dp/B09H7R4DQH/ref=sr_1_1386?qid=1639239237&s=computers&sr=1-1386&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 20gb 1tb Ssd 15,6 Hd       ","R$4.949,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-Core-I3-10110u/dp/B09H3PPSXR/ref=sr_1_1387?qid=1639239237&s=computers&sr=1-1387&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 8gb 1tbssd+2tb 15,6       ","R$5.099,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-I3-10110u-1tbssd/dp/B09H7T74RH/ref=sr_1_1388?qid=1639239237&s=computers&sr=1-1388&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 12gb 1tbssd+1tb 15,6       ","R$4.949,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-I3-10110u-1tbssd/dp/B09H7TN5K3/ref=sr_1_1389?qid=1639239237&s=computers&sr=1-1389&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ideapad Core I3-10110u 20gb 1tbssd+1tb 15,6       ","R$5.249,00",LenovoIdeaPad3i82BS0002BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ideapad-I3-10110u-1tbssd/dp/B09H8SXL7L/ref=sr_1_1390?qid=1639239237&s=computers&sr=1-1390&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Asus Vivobook F512DA-XH51 15,6"" AMD Quad Core R5-3500U 2.1GHz/ 8GB DDR4/ 256GB PCIe SSD/ AMD Radeon Vega 8/ USB3.1/ Windows 10 PRO Laptop (cinza escuro)       ","R$9.577,22",F512DA-XH51,ASUS,,https://www.amazon.com.br//Vivobook-F512DA-XH51-R5-3500U-2-1GHz-Windows/dp/B09126TN55/ref=sr_1_1391?qid=1639239237&s=computers&sr=1-1391&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Cadernos para a escola, Cadernos com design bonito, pequenos e portáteis para recitar palavras, escrever notas       ","R$134,49",,Xiuganpo,,https://www.amazon.com.br//Cadernos-pequenos-port%C3%A1teis-palavras-escrever/dp/B09HCLPCXS/ref=sr_1_1392?qid=1639239237&s=computers&sr=1-1392&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"        Cadernos, recite pequenos segredos Cadernos para a escola Supere o esquecimento do aluno para recitar palavras Escreva anotações       ","R$134,49",,Cryfokt,,https://www.amazon.com.br//Cadernos-pequenos-segredos-esquecimento-anota%C3%A7%C3%B5es/dp/B09HCLH1W9/ref=sr_1_1393?qid=1639239291&s=computers&sr=1-1393&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
"        Compra Maluca Limitador de janela, janela de batente Limitador de janela de batente para janela externa       ","R$72,49",,Meiyya,,https://www.amazon.com.br//Compra-Maluca-Limitador-batente-externa/dp/B09H7T4X1W/ref=sr_1_1394?qid=1639239291&s=computers&sr=1-1394&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"        Volante, fácil e conveniente Excelente volante fino de ATV com ABS Premium e metal para substituição do volante para a maioria das pessoas       ","R$258,79",,YOAS,,https://www.amazon.com.br//Volante-conveniente-Excelente-volante-substitui%C3%A7%C3%A3o/dp/B09H62BL9R/ref=sr_1_1395?qid=1639239291&s=computers&sr=1-1395&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6
"        Volante de ATV, volante resistente e durável Excelente para a maioria das pessoas para substituição de volante       ","R$258,79",,Fabater,,https://www.amazon.com.br//Volante-volante-resistente-Excelente-substitui%C3%A7%C3%A3o/dp/B09H5X4FXX/ref=sr_1_1396?qid=1639239291&s=computers&sr=1-1396&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6
"        Boneca de casa de bonecas, modelo de boneca vermelha fácil de transportar para casa(Menina de vestido vermelho com longas tranças)       ","R$92,09",,FOTABPYTI,,https://www.amazon.com.br//bonecas-vermelha-transportar-vestido-vermelho/dp/B09H4TVT9Y/ref=sr_1_1397?qid=1639239291&s=computers&sr=1-1397&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"        Volante, ATV Volante Fino Excelente Fácil e conveniente com ABS Premium e metal para substituição do volante       ","R$276,19",,HAOX,,https://www.amazon.com.br//Volante-Excelente-conveniente-Premium-substitui%C3%A7%C3%A3o/dp/B09H4CD1LJ/ref=sr_1_1398?qid=1639239291&s=computers&sr=1-1398&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
"        ATV Volante, Volante Confortável, Robusto e Durável Excelente com ABS Premium e Metal para Substituição do Volante       ","R$258,79",,Hozee,,https://www.amazon.com.br//Volante-Confort%C3%A1vel-Robusto-Excelente-Substitui%C3%A7%C3%A3o/dp/B09H4FV2MX/ref=sr_1_1399?qid=1639239291&s=computers&sr=1-1399&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6
"        Suporte de ângulo ajustável, suporte de ferramenta de torno leve eficiente ajustável para SIEG C0 Mini máquina de torno para fábrica para SIEG C0       ","R$300,69",,Tomantery,,https://www.amazon.com.br//Suporte-ajust%C3%A1vel-suporte-ferramenta-eficiente/dp/B09H3VY7NN/ref=sr_1_1400?qid=1639239291&s=computers&sr=1-1400&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi I7-10750h 64gb 512ssd+1tb Gtx 1660ti 4gb 17,3       ","R$13.449,00",MSIGL75LEOPARD10SDR-636U,MSI,,https://www.amazon.com.br//Notebook-I7-10750h-64gb-512ssd-1660ti/dp/B09GSZT1JZ/ref=sr_1_1401?qid=1639239291&s=computers&sr=1-1401&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi I7-10750h 32gb 512ssd+2tb Gtx 1660ti 4gb 17,3       ","R$12.499,00",MSIGL75LEOPARD10SDR-636U,MSI,,https://www.amazon.com.br//Notebook-I7-10750h-32gb-512ssd-1660ti/dp/B09GSZC6MV/ref=sr_1_1402?qid=1639239291&s=computers&sr=1-1402&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi I7-10750h 32gb 512 Ssd Gtx 1660ti 4gb 17,3       ","R$11.949,00",MSIGL75LEOPARD10SDR-636U,MSI,,https://www.amazon.com.br//Notebook-Msi-I7-10750h-32gb-1660ti/dp/B09GQVL8LQ/ref=sr_1_1403?qid=1639239291&s=computers&sr=1-1403&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi I7-10750h 64gb 256ssd+2tb Gtx 1660ti 4gb 17,3       ","R$13.399,00",MSIGL75LEOPARD10SDR-636U,MSI,,https://www.amazon.com.br//Notebook-I7-10750h-64gb-256ssd-1660ti/dp/B09GSSD8W1/ref=sr_1_1404?qid=1639239291&s=computers&sr=1-1404&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi I7-10750h 8gb 1tb Ssd Gtx 1660ti 4gb 17,3       ","R$11.399,00",MSIGL75LEOPARD10SDR-636U,MSI,,https://www.amazon.com.br//Notebook-Msi-I7-10750h-8gb-1660ti/dp/B09GQGW1GD/ref=sr_1_1405?qid=1639239291&s=computers&sr=1-1405&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi I7-10750h 16gb 512ssd+2tb Gtx 1660ti 4gb 17,3       ","R$11.499,00",MSIGL75LEOPARD10SDR-636U,MSI,,https://www.amazon.com.br//Notebook-I7-10750h-16gb-512ssd-1660ti/dp/B09GT1ZC4N/ref=sr_1_1406?qid=1639239291&s=computers&sr=1-1406&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi I7-10750h 8gb 1tbssd+1tb Gtx 1660ti 4gb 17,3       ","R$11.699,00",MSIGL75LEOPARD10SDR-636U,MSI,,https://www.amazon.com.br//Notebook-Msi-I7-10750h-1tbssd-1660ti/dp/B09GTJ83PP/ref=sr_1_1407?qid=1639239291&s=computers&sr=1-1407&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi I7-10750h 64gb 1tbssd+1tb Gtx 1660ti 4gb 17,3       ","R$13.899,00",MSIGL75LEOPARD10SDR-636U,MSI,,https://www.amazon.com.br//Notebook-I7-10750h-64gb-1tbssd-1660ti/dp/B09GT4HJVR/ref=sr_1_1408?qid=1639239291&s=computers&sr=1-1408&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Msi I7-10750h 8gb 512ssd+2tb Gtx 1660ti 4gb 17,3       ","R$11.199,00",MSIGL75LEOPARD10SDR-636U,MSI,,https://www.amazon.com.br//Notebook-Msi-I7-10750h-512ssd-1660ti/dp/B09GSCWRTT/ref=sr_1_1409?qid=1639239291&s=computers&sr=1-1409&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron I5-1035g1 16gb 256ssd+2t Tela 15,6 Hd       ","R$5.049,00",DellInspiron3501-U41P,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-I5-1035g1-256ssd/dp/B09G3C6WJL/ref=sr_1_1410?qid=1639239291&s=computers&sr=1-1410&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron I5-1035g1 8gb 1tb Ssd Tela 15,6 Hd       ","R$5.399,00",DellInspiron3501-U41P,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-I5-1035g1-Tela/dp/B09FYJMDRL/ref=sr_1_1411?qid=1639239291&s=computers&sr=1-1411&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron I5-1035g1 32gb 128ssd+1t Tela 15,6 Hd       ","R$5.549,00",DellInspiron3501-U41P,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-I5-1035g1-128ssd/dp/B09FYJ8TZR/ref=sr_1_1412?qid=1639239291&s=computers&sr=1-1412&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron I5-1035g1 8gb 128ssd+2t Tela 15,6 Hd       ","R$4.699,00",DellInspiron3501-U41P,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-I5-1035g1-128ssd/dp/B09FYL822J/ref=sr_1_1413?qid=1639239291&s=computers&sr=1-1413&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron I5-1035g1 4gb 128ssd+2t Tela 15,6 Hd       ","R$4.549,00",DellInspiron3501-U41P,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-I5-1035g1-128ssd/dp/B09FYHRMJD/ref=sr_1_1414?qid=1639239291&s=computers&sr=1-1414&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron I5-1035g1 32gb 128 Ssd Tela 15,6 Hd       ","R$5.299,00",DellInspiron3501-U41P,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-I5-1035g1-32gb/dp/B09FYLJVNR/ref=sr_1_1415?qid=1639239291&s=computers&sr=1-1415&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron I5-1035g1 32gb 1tbssd+2t Tela 15,6 Hd       ","R$6.749,00",DellInspiron3501-U41P,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-I5-1035g1-1tbssd/dp/B09G3GWKJ7/ref=sr_1_1416?qid=1639239291&s=computers&sr=1-1416&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Vaio FE14 14 FHD i5-1021U 1TB 8GB Win 10 Pro VJFE42F11X-B0631H       ,"R$6.173,09",,VAIO,,https://www.amazon.com.br//Notebook-Vaio-FE14-i5-1021U-VJFE42F11X-B0631H/dp/B09GT52KNM/ref=sr_1_1417?qid=1639239341&s=computers&sr=1-1417&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Vaio FE14 14 FHD i5-10210U SSD 256GB 8GB Linux Debian 10 VJFE42F11X-B0361H       ,"R$4.299,98",,VAIO,,https://www.amazon.com.br//Notebook-i5-10210U-256GB-Debian-VJFE42F11X-B0361H/dp/B09GSZPWM1/ref=sr_1_1418?qid=1639239341&s=computers&sr=1-1418&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Asus Transformer Book 10,1 polegadas 32 GB destacável 2 em 1 Touch Laptop/Tablet T100TA 1 GB       ",,T100TAF-B11-GR,ASUS,"2,1 de 5 estrelas",https://www.amazon.com.br//Transformer-polegadas-destac%C3%A1vel-Laptop-Tablet/dp/B0140I01BU/ref=sr_1_1419?qid=1639239341&s=computers&sr=1-1419
"        Notebook Vaio I3 Pcg61a11x - Hd500gb Ram4gb - Usado E Barato - R$1.457,32       ",,,Genérico,,https://www.amazon.com.br//Notebook-Vaio-I3-Pcg61a11x-Hd500gb/dp/B09GNQNW53/ref=sr_1_1420?qid=1639239341&s=computers&sr=1-1420
"        Volante de ATV, volante confortável com ABS Premium e metal para substituição do volante       ","R$272,49",,Weiyirot,,https://www.amazon.com.br//Volante-volante-confort%C3%A1vel-Premium-substitui%C3%A7%C3%A3o/dp/B09GMZ58BP/ref=sr_1_1421?qid=1639239341&s=computers&sr=1-1421&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
"        Radiador trocador de calor de resfriamento de água, radiador de resfriamento de água 12 tubos para PC para aparelhos de beleza para computadores para equipamentos industriais(360mm)       ","R$282,29",,Xiji,,https://www.amazon.com.br//resfriamento-aparelhos-computadores-equipamentos-industriais/dp/B09BP3F1YW/ref=sr_1_1422?qid=1639239341&s=computers&sr=1-1422&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
"        Notebook Lenovo Ultrafino IdeaPad 3i i3-10110U 4GB 256GB SSD Linux 15.6"" 82BSS00100 Prata       ","R$3.099,00",,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ultrafino-i3-10110U-82BSS00100/dp/B09B8V4T9S/ref=sr_1_1423?qid=1639239341&s=computers&sr=1-1423&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        QUQUTWO Premium Soft PU A6 Notebook Journal 7 Classic Morandi Colors 160 Páginas Papel Dowling Espesso à Prova de Tinta 100gsm para Negócios 04 (Branco roxo)       ,"R$187,09",,QUQUTWO,,https://www.amazon.com.br//QUQUTWO-Premium-Notebook-Journal-Neg%C3%B3cios/dp/B09G2K4TVH/ref=sr_1_1424?qid=1639239341&s=computers&sr=1-1424&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
"        Samsung Galaxy Chromebook 2, processador Intel Core i3 de 13,3 polegadas, 128 GB, 16 GB de RAM, Fiesta Red (modelo 2021) - XE530QDA-KA1US       ","R$7.908,59",XE530QDA-KA1US,SAMSUNG,"4,0 de 5 estrelas",https://www.amazon.com.br//Samsung-Galaxy-Chromebook-processador-polegadas/dp/B097WD9P4K/ref=sr_1_1425?qid=1639239341&s=computers&sr=1-1425&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Pc Gamer Bits - Amd Cardinal 4700s, 16gb Gddr6, Ssd 240gb, Video Amd Radeon Rx 550       ","R$6.099,99",BITS-29572,OficinadosBits,,https://www.amazon.com.br//Pc-Gamer-Bits-Cardinal-Radeon/dp/B09FKK3JRS/ref=sr_1_1426?qid=1639239341&s=computers&sr=1-1426&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo V15 i7-1165G7 8GB 256GB SSD Windows 10 Pro 15.6"" FHD Antirreflexo 82ME0004BR Preto       ","R$7.499,00",,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-i7-1165G7-Antirreflexo-82ME0004BR/dp/B09B8RS6NH/ref=sr_1_1427?qid=1639239341&s=computers&sr=1-1427&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Domary Laptop de negócios portátil EZbook S5 de 14 polegadas com CPU Intel Celeron N4020 1920 * 1080 IPS tela 12 GB + 128 GB de memória Plug UE       ,"R$4.071,65",,Domary,,https://www.amazon.com.br//Domary-neg%C3%B3cios-port%C3%A1til-polegadas-Celeron/dp/B09FSNJPQW/ref=sr_1_1428?qid=1639239341&s=computers&sr=1-1428&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Domary Laptop de 14 polegadas Celeron J4115 / J4105 / J4125 / J3455 Processador 12 GB DDR4 RAM 128 GB SSD laptop portátil prata plug UE       ,"R$4.556,95",,Domary,,https://www.amazon.com.br//Domary-polegadas-Celeron-Processador-port%C3%A1til/dp/B09FRXSD17/ref=sr_1_1429?qid=1639239341&s=computers&sr=1-1429&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Domary Laptop de 14,1 polegadas Processador Intel Z8350 2GB DDR3 32GB SSD com várias portas Laptop Business Office Laptop Silver US Plug       ","R$2.633,35",,Domary,,https://www.amazon.com.br//Domary-Laptop-polegadas-Processador-Business/dp/B09FSDQYWH/ref=sr_1_1430?qid=1639239341&s=computers&sr=1-1430&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Domary Laptop de escritório portátil de 15,6 polegadas com processador Intel Celeron J4125 8 GB + 512 GB de memória 1920 * 1080 IPS Screen Plug EU       ","R$5.229,35",,Domary,,https://www.amazon.com.br//Domary-escrit%C3%B3rio-port%C3%A1til-polegadas-processador/dp/B09FSKWKJQ/ref=sr_1_1431?qid=1639239341&s=computers&sr=1-1431&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
